Time (s),TC1 (C),TC2 (C),TC3 (C),TC4 (C),TC5 (C)
338.0,85.38,81.861,59.148,35.427,28.741
339.0,85.168,81.693,59.088,35.479,28.724
340.0,85.009,81.573,59.103,35.457,28.771
341.0,84.91,81.476,59.195,35.542,28.817
342.0,84.694,81.31,59.083,35.57,28.76
343.0,84.658,81.342,59.256,35.631,28.874
344.0,84.491,81.214,59.186,35.712,28.92
345.0,84.352,81.098,59.17,35.726,28.928
346.0,84.292,80.959,59.219,35.741,28.919
347.0,84.165,80.907,59.192,35.817,28.983
348.0,84.06,80.822,59.158,35.797,28.925
349.0,84.015,80.715,59.203,35.823,29.02
350.0,83.901,80.634,59.218,35.888,29.006
351.0,83.809,80.559,59.235,35.999,29.041
352.0,83.751,80.452,59.243,35.985,29.038
353.0,83.683,80.298,59.146,35.985,29.106
354.0,83.588,80.198,59.12,36.025,29.104
355.0,83.537,80.042,59.073,36.012,29.131
356.0,83.379,79.945,59.059,36.07,29.19
357.0,83.324,79.767,59.027,36.116,29.203
358.0,83.308,79.725,59.067,36.247,29.339
359.0,83.161,79.525,58.921,36.216,29.286
360.0,83.101,79.361,58.938,36.223,29.297
361.0,82.995,79.247,58.916,36.275,29.329
362.0,82.93,79.103,58.91,36.378,29.361
363.0,82.811,78.87,58.821,36.381,29.364
364.0,82.728,78.785,58.839,36.418,29.385
365.0,82.637,78.605,58.72,36.44,29.391
366.0,82.566,78.46,58.694,36.465,29.407
367.0,82.472,78.223,58.64,36.501,29.476
368.0,82.374,78.152,58.65,36.606,29.544
369.0,82.188,77.842,58.541,36.581,29.493
370.0,82.16,77.789,58.508,36.601,29.605
371.0,82.045,77.569,58.426,36.627,29.619
372.0,81.977,77.455,58.393,36.727,29.652
373.0,81.821,77.208,58.333,36.669,29.626
374.0,81.696,77.087,58.26,36.748,29.652
375.0,81.614,76.906,58.189,36.747,29.716
376.0,81.502,76.731,58.143,36.786,29.694
377.0,81.321,76.58,58.03,36.834,29.739
378.0,81.315,76.391,58.029,36.847,29.775
379.0,81.155,76.149,57.872,36.89,29.767
